日期,价格
20171214,6879.17
20171215,6920.83
20171218,6929.17
20171219,7350.00
20171220,7975.00
20171221,8005.00
20171222,8322.22
20171225,8477.78
20171226,8406.25
20171227,7143.75
20171228,6531.25
20171229,6043.75
20180101,6043.75
20180102,5643.75
20180103,5643.75
20180104,5518.75
20180105,5518.75
20180108,5275.00
20180109,5212.50
20180110,5212.50
20180111,5175.00
20180112,5175.00
20180115,5412.50
20180116,5675.00
20180117,5862.50
20180118,5975.00
20180119,6037.50
20180122,6300.00
20180123,6387.50
20180124,6387.50
20180125,6387.50
20180126,6325.00
20180129,6350.00
20180130,6475.00
20180131,6662.50
20180201,7050.00
20180202,7537.50
20180205,6550.00
20180206,6487.50
20180207,6487.50
20180208,6487.50
20180209,6487.50
20180211,6437.50
20180212,6362.50
20180213,6362.50
20180214,6362.50
20180215,6362.50
20180216,6362.50
20180219,6362.50
20180220,6362.50
20180221,6362.50
20180222,5112.50
20180223,5112.50
20180224,5212.50
20180226,5031.25
20180227,4887.50
20180228,4750.00
20180301,4475.00
20180302,4318.75
20180305,3543.75
20180306,3456.25
20180307,3443.75
20180308,3415.00
20180309,3462.50
20180312,3547.50
20180313,3528.75
20180314,3450.00
20180315,3368.75
20180316,3287.50
20180319,3293.75
20180320,3293.75
20180321,3287.50
20180322,3272.50
20180323,3228.75
20180326,3257.50
20180327,3272.50
20180328,3335.00
20180329,3307.50
20180330,3272.50
20180402,3210.00
20180403,3185.00
20180404,3165.00
20180405,3165.00
20180406,3165.00
20180408,3078.75
20180409,3097.50
20180410,3132.50
20180411,3137.50
20180412,3160.00
20180413,3140.00
20180416,3108.75
20180417,3080.00
20180418,3073.75
20180419,3066.25
20180420,3063.75
20180423,3058.75
20180424,3058.75
20180425,3041.25
20180426,3022.50
20180427,3018.75
20180428,3016.25
20180501,3016.25
20180502,3160.00
20180503,3228.75
20180504,3253.75
20180507,3348.75
20180508,3418.75
20180509,3506.25
20180510,3637.50
20180511,3818.75
20180514,4418.75
20180515,4456.25
20180516,4418.75
20180517,4210.00
20180518,4028.75
20180521,3625.00
20180522,3581.25
20180523,3521.25
20180524,3527.50
20180525,3606.25
20180528,3691.25
20180529,3670.00
