2390,2360.4845056293466
2341,2345.3572477334023
2159,2177.6720189265284
2847,2847.422883458006
2706,2762.0645588830907
1764,1739.6289486762794
1562,1619.2873364092084
1762,1728.7865421048214
2958,2947.251887109224
1783,1764.1828213250974
1735,1735.7754599263617
2746,2706.471550706169
2576,2569.314954867721
2511,2468.7402429779954
1766,1784.0373020689217
2795,2763.285805707212
2710,2697.8338909639765
2306,2290.173350907062
2416,2415.013717452693
2456,2460.1455805109085
2615,2557.6464043825304
1994,1999.7637545392686
2933,2878.1446574778006
2658,2685.61195530668
2323,2336.8447992087526
1958,1981.7229482291873
2388,2411.8540662076953
1823,1835.2661116099325
2019,2054.0811537573168
2532,2553.9259726912514
2119,2166.12343768298
2530,2516.346206693605
2122,2138.5344130654144
2197,2233.393293430234
2790,2787.2317217180903
2283,2271.0825385981375
1908,1866.3829359243055
2858,2894.307299634084
1850,1871.3315439873286
2569,2551.938721315412
2377,2372.265906321227
2702,2738.817017428509
3277,3243.3507950269436
1751,1730.6839265171193
2336,2316.124333686269
1722,1781.8171646117726
1889,1921.8890983215515
2287,2306.8269865757125
1933,1942.9055028119142
2729,2654.7311682953255
2500,2519.0543614347775
2475,2511.4271519271233
2346,2387.9225445020297
2495,2455.797705182989
1914,1920.644603666587
2328,2276.0452296184617
2462,2460.5395797771926
2384,2312.009746942077
1802,1779.5562681741244
1724,1722.3008860861846
2253,2261.2544524471164
2492,2494.9928274182266
2736,2766.243219255695
1958,1968.6249805310058
2960,2898.887228931108
2924,2924.9173939750103
2662,2691.793485214089
2490,2505.901876253871
2547,2499.755434621261
2114,2092.0225375546606
2485,2439.410669599434
1899,1941.26684221004
2163,2131.426197114949
2618,2616.06690545984
1614,1649.244042494659
2347,2331.3867478771144
2313,2310.6045457820983
2449,2409.40165238056
2947,2993.2577594189
3331,3304.2977398544476
2027,2017.7154139609079
2400,2421.1452551844654
2420,2399.785533816217
1998,2018.555518898701
2380,2369.9422856529386
2029,2057.574531577026
2230,2279.9045030564434
2504,2492.942196273941
1701,1673.7125567270746
2381,2354.260718209619
2378,2420.1752363827404
1729,1723.468756918794
2928,2963.1889072559393
2833,2861.881162289768
2366,2375.836557555839
2475,2403.5603153293237
2330,2331.8112615377163
2774,2848.1083722264198
1924,1924.1206343874992
2633,2662.4726672161196
1906,1880.1708820831695
2670,2635.717831609628
2172,2190.076700438585
2469,2485.2286611428153
2058,2070.659386116145
2294,2273.608273665952
1888,1895.965979709456
2442,2464.5007247198364
2319,2262.44968192486
1947,1933.5319570572824
2013,2007.3591126350989
2629,2649.161300597118
1860,1823.183554022995
2202,2187.703651297582
2396,2407.779777130517
2799,2755.7831220229677
3249,3259.9975774353284
2508,2508.2342725625417
1795,1829.037949018004
3327,3295.3064905284896
2459,2448.7791574364087
2416,2407.1276276911462
1686,1676.2936077122872
1786,1735.684670579711
2404,2436.4411037507057
2120,2106.629425187356
2554,2528.2956944752373
1999,1999.1832631604188
2459,2464.817909018169
2940,2913.556937523788
1887,1884.906479874519
2318,2312.809834800317
1694,1673.1013770856734
2700,2714.077026240698
2430,2468.1595910663696
2007,2012.489266147565
2658,2671.235917926745
2926,2943.925187768609
2793,2772.991771655786
1991,2015.6482991399726
2513,2531.979085827587
2223,2264.705959250979
1897,1864.456182850383
2957,2945.2473187768514
2912,2945.783098599833
2088,2129.5981963921517
2481,2468.7314122882435
2053,2072.7734756324758
2236,2240.2762446692373
2317,2341.960508771825
1739,1747.939693257917
2772,2731.362412838027
2247,2249.6961684876424
2707,2766.185366009308
2040,2053.3636690827907
