2231,2241.9671511051065
2502,2505.87630889281
2485,2521.8205774807634
2742,2777.3814183186673
2920,2917.9738939187864
1696,1720.6007457459923
2684,2688.669478307387
2356,2375.57060880729
2272,2301.9780522191486
2777,2733.854908671228
1735,1679.863328846779
2737,2762.556714583645
3264,3337.0322571745705
2415,2410.006085557323
2027,2028.7222736270974
2397,2380.272658596327
2528,2370.8231198234084
1955,1929.4298482107683
2698,2735.456235584488
2455,2474.9398434931086
1781,1823.1083293941224
2140,2121.1900611078577
2845,2844.4136443159705
2423,2516.9227396864594
2452,2363.22735183315
2085,2119.874343299768
2445,2444.997954897589
3056,2972.14925845844
2468,2457.8679275682234
2337,2436.0295753732144
2399,2438.904107793448
2683,2671.1021256303966
2480,2423.3094307822494
2245,2179.1284162968013
2678,2679.6235437696946
2480,2585.8853914228894
2899,2879.950852428504
2626,2571.3330009508727
2470,2530.043139400441
2460,2404.525376420289
2661,2682.062515582024
2033,2045.8157605712427
2457,2530.5263240162126
1716,1691.2023889654752
2787,2769.308891928569
2105,2076.884391006188
1885,1891.9708642115133
2515,2378.764099186781
1744,1830.6462889162503
2287,2342.4826830488405
2678,2680.551267155223
1755,1784.887059233156
2125,2114.1986628899344
2406,2435.4451546923588
2301,2252.1108992938343
2509,2487.2297540682625
2442,2427.9980337530037
1982,1956.8519238484432
2060,2067.05548206843
2083,2020.672495542001
2538,2496.8444758111423
2758,2713.421020933612
2784,2812.555864032352
2360,2367.6984845074403
2034,2021.477099585804
2443,2454.344805316602
2082,2080.697634302319
1751,1781.4900211594336
1924,1938.0673717326013
2381,2382.861544429074
2758,2728.038764778481
1948,1853.7189893437348
3020,3139.393204804246
2275,2278.5846116832445
1960,1880.1315923742973
2540,2476.0527937814877
1997,1998.6385437802674
2011,2040.5585775636923
2838,2769.858232016978
2818,2757.1122673759296
2206,2206.0866387394144
2848,2781.2584005893236
1926,1976.9309603358683
2325,2376.6711518267616
2807,2758.18476689548
2769,2765.762520481525
2487,2474.5369210660383
2239,2239.7139235134778
2681,2760.3370307026225
2377,2473.2565255591526
1863,1860.3780568673837
1976,1946.2597731182254
2707,2637.9924154678656
1856,1849.4475773930872
2497,2507.0087967500253
1923,1967.8739129512478
2381,2374.464234510974
2535,2502.507461389194
2593,2588.6805284330126
2978,3004.0700943784695
1927,1937.743838328217
1948,1924.234070140239
2881,2933.1284786733427
2060,2061.151323842777
2718,2732.4669409568837
2786,2758.6277001722524
2032,2039.1195276562958
1814,1812.7261410009046
2370,2388.2141395075546
2390,2375.9752893050677
2341,2354.281825139917
2159,2201.7142790209405
2847,2828.4091443121793
2706,2760.649879761638
1764,1783.1959131104068
1562,1565.983370998702
1762,1755.677863208124
2958,2989.1825679509
1783,1771.9460043562513
1735,1724.0837347471652
2746,2614.765724285702
2576,2627.4709644538625
2511,2474.6555629564814
1766,1783.2039284014281
2795,2818.276437944625
2710,2728.628137607213
2306,2322.5957381022713
2416,2362.9254294104944
2456,2430.429570390589
2615,2589.2341689762015
1994,1973.604703762086
2933,2929.002038873837
2658,2687.1341861753203
2323,2341.66787202183
1958,1998.8852725637016
2388,2373.2935350993193
1823,1828.90923985754
2019,2042.3095050308798
2532,2558.6781356266692
2119,2221.627457547859
2530,2527.416635035707
2122,2111.058817073117
2197,2216.7716826153514
2790,2755.3394350556223
2283,2306.2006746951065
1908,1820.0560175165347
2858,2913.0319735552075
1850,1874.0720318630642
2569,2548.1176311698046
2377,2424.8780424201977
2702,2746.9491009056283
3277,3292.5202729523344
1751,1800.674176677644
2336,2341.8649891894115
1722,1759.2153687212349
1889,1908.2166524716172
2287,2285.134267816802
1933,1920.8893256555402
2729,2735.1757485454036
2500,2504.0328203548092
2475,2563.408423583857
2346,2340.809664372373
2495,2479.001703427173
1914,1916.1049972969295
2328,2220.0104906043407
2462,2438.8382373159548
2384,2421.814892296972
1802,1783.190599890269
1724,1740.5169577567985
2253,2224.818529056889
2492,2505.706021347617
2736,2771.698585111553
1958,2024.1090981904067
2960,2951.5493833998285
2924,2866.728585960461
2662,2692.527139714987
2490,2509.946999940278
2547,2523.22325685582
2114,2121.289188006511
2485,2482.066496100108
1899,1937.2516094489356
2163,2101.3520350560602
2618,2580.886537009237
1614,1590.6857537661272
2347,2346.004320073205
2313,2231.9852571803463
2449,2419.20674021129
2947,3025.188831370949
3331,3380.6125820044363
2027,2007.4262890690325
2400,2440.832937578284
2420,2428.6080348512305
1998,1970.7875851360236
2380,2368.779840719954
2029,2053.3758777290013
2230,2294.3151899424943
2504,2482.9304539562786
1701,1734.3956209534194
2381,2354.0982386942646
2378,2422.2356925531703
1729,1783.302384993388
2928,3008.682432666405
2833,2887.0602762818444
2366,2361.1813240607084
2475,2382.729020212777
2330,2350.4861617726424
2774,2809.0614503402207
1924,1911.1196011848583
2633,2672.044209560918
1906,1882.6257353462283
2670,2582.1550201962
2172,2219.946870488686
2469,2485.770482106466
2058,2101.0843869953496
2294,2307.381518080463
1888,1868.3902261546837
2442,2516.6044006486695
2319,2219.4271914026504
1947,1960.7554756638488
2013,1998.381712865029
2629,2616.141981352097
1860,1851.3809980210722
2202,2205.4260183905653
2396,2367.5741951481705
2799,2777.2111364121683
3249,3275.647766659276
2508,2480.1366063407604
1795,1827.4242960130168
3327,3366.738431910995
2459,2439.7349317929607
2416,2400.9982551911007
1686,1681.5334613774517
1786,1767.1355654960635
2404,2391.357785944542
2120,2088.1381602905803
2554,2558.0949723510007
1999,2022.1105451123753
2459,2457.702261569756
2940,2911.6606436134775
1887,1885.774926913793
2318,2321.4075953539264
1694,1707.5078662999704
2700,2695.141510375523
2430,2544.758593506574
2007,2057.5713854564533
2658,2686.1413475611266
2926,2921.5272238024227
2793,2797.991463188362
1991,1979.4062576672513
2513,2565.261571348453
2223,2269.2656255439897
1897,1922.4286357412352
2957,2923.90436061062
2912,2925.4829892616863
2088,2236.3999762984863
2481,2504.676846507506
2053,2098.320946576573
2236,2249.2975559468973
2317,2316.180849175029
1739,1778.0813335948683
2772,2765.533432834817
2247,2254.8236642960687
2707,2702.1882394623426
2040,2065.6157110024724
